"geneID","transcriptID","proteinID","transcript_length"
"111572871","XM_055013750.1","XP_054869725.1",1515
"111572865","XM_023276720.3","XP_023132488.2",6986
"111572865","XM_055013688.1","XP_054869663.1",6962
"111572883","XM_035951204.2","XP_035807097.1",2107
"111572883","XM_023276752.3","XP_023132520.1",2896
"111572883","XM_023276750.3","XP_023132518.1",2915
"111572883","XM_023276755.3","XP_023132523.1",2837
"111572883","XM_055013473.1","XP_054869448.1",2758
"111572883","XM_023276751.3","XP_023132519.1",2910
"111572883","XM_023276756.3","XP_023132524.1",2832
"111572883","XM_055013471.1","XP_054869446.1",2199
"111572883","XM_055013472.1","XP_054869447.1",1841
"111572869","XM_023276730.3","XP_023132498.1",1430
"111572869","XM_055013632.1","XP_054869607.1",1280
"111572868","XM_023276728.3","XP_023132496.2",10093
"111572868","XM_023276726.3","XP_023132494.2",10131
"111572868","XM_035951202.2","XP_035807095.2",8888
"111572868","XM_035951200.2","XP_035807093.2",10498
"111572868","XM_035951201.2","XP_035807094.2",10475
"111572867","XM_035951199.2","XP_035807092.2",6700
"111572867","XM_023276725.3","XP_023132493.2",6775
"111573010","XM_023276930.3","XP_023132698.1",2398
"111573007","XM_035951315.2","XP_035807208.1",6552
"111573007","XM_035951320.2","XP_035807213.1",6526
"111573007","XM_035951319.2","XP_035807212.1",6604
"111573007","XM_023276925.3","XP_023132693.1",6682
"111573007","XM_023276924.3","XP_023132692.1",6687
"111573007","XM_035951316.2","XP_035807209.1",6413
"111573007","XM_035951317.2","XP_035807210.1",6489
"111573014","XM_023276936.3","XP_023132704.1",3714
"111573013","XM_023276935.3","XP_023132703.1",1592
"111573013","XM_055013366.1","XP_054869341.1",1217
"111573012","XM_035951313.2","XP_035807206.1",2014
"111573011","XM_023276932.3","XP_023132700.1",1046
"111573011","XM_023276933.3","XP_023132701.1",1024
"111573009","XM_023276929.3","XP_023132697.1",1687
"111571635","XM_023274890.3","XP_023130658.1",1828
"111571644","XM_023274898.3","XP_023130666.1",3936
"111571658","XM_023274918.3","XP_023130686.1",1584
"111571658","XM_023274919.3","XP_023130687.1",1563
"111571658","XM_023274920.3","XP_023130688.1",1657
"111571658","XM_023274921.2","XP_023130689.1",1628
"111571664","XM_023274931.3","XP_023130699.1",6768
"111571630","XM_023274886.3","XP_023130654.2",2402
"111571631","XM_023274887.3","XP_023130655.1",1899
"111571655","XM_035950312.2","XP_035806205.1",3774
"111571655","XM_023274912.3","XP_023130680.1",3684
"111571655","XM_035950311.2","XP_035806204.1",3885
"111571653","XM_023274911.3","XP_023130679.1",6385
"111571645","XM_035950310.2","XP_035806203.2",4419
"129347270","XM_055013525.1","XP_054869500.1",618
"111569529","XM_035948815.2","XP_035804708.1",4468
"111569529","XM_023271696.3","XP_023127464.1",4500
"111569514","XM_035948800.2","XP_035804693.2",5637
"111569514","XM_023271678.3","XP_023127446.2",5669
"111569514","XM_055013662.1","XP_054869637.1",5689
"111569521","XM_023271686.3","XP_023127454.1",1394
"111569510","XM_023271670.3","XP_023127438.1",2684
"111569510","XM_035948813.2","XP_035804706.1",2518
"111569518","XM_035948795.2","XP_035804688.1",3262
"111569518","XM_023271681.3","XP_023127449.1",3247
"111569495","XM_035948798.2","XP_035804691.1",3414
"111569495","XM_035948797.2","XP_035804690.1",3746
"111569500","XM_023271655.3","XP_023127423.1",6104
"111569499","XM_023271653.3","XP_023127421.1",2517
"111569498","XM_023271651.3","XP_023127419.2",1211
"111569544","XM_055013713.1","XP_054869688.1",7573
"111569549","XM_023271728.3","XP_023127496.2",2848
"111569540","XM_055013838.1","XP_054869813.1",4672
"111569543","XM_023271720.3","XP_023127488.1",5952
"129349717","XM_055013938.1","XP_054869913.1",1427
"111569547","XM_055013358.1","XP_054869333.1",1549
"111569547","XM_055013357.1","XP_054869332.1",1744
"129349689","XM_055013781.1","XP_054869756.1",1329
"111584682","XM_023293894.3","XP_023149662.2",3962
"111584682","XM_023293893.3","XP_023149661.2",4881
"111584680","XM_035940818.2","XP_035796711.1",16118
"111584680","XM_035940817.2","XP_035796710.1",16139
"111584680","XM_055013516.1","XP_054869491.1",16274
"111584680","XM_023293877.3","XP_023149645.1",16094
"111584680","XM_055013514.1","XP_054869489.1",16147
"111584680","XM_023293880.3","XP_023149648.1",16310
"111584680","XM_035940820.2","XP_035796713.1",16077
"111584680","XM_035940819.2","XP_035796712.1",16095
"111584680","XM_023293886.3","XP_023149654.1",16132
"111584680","XM_023293891.3","XP_023149659.1",16023
"111584680","XM_023293892.3","XP_023149660.1",15978
"111584680","XM_035940821.2","XP_035796714.1",16008
"111584680","XM_023293881.3","XP_023149649.1",16176
"111584680","XM_055013515.1","XP_054869490.1",16022
"111580558","XM_023288363.3","XP_023144131.2",2418
"111580565","XM_023288371.3","XP_023144139.1",2144
"111580564","XM_023288369.3","XP_023144137.2",6916
"111580564","XM_035956401.2","XP_035812294.2",6793
"111580564","XM_023288370.3","XP_023144138.2",6881
"111580570","XM_055013912.1","XP_054869887.1",2611
"111580570","XM_055013911.1","XP_054869886.1",2519
"111580569","XM_055013910.1","XP_054869885.1",2423
"111580569","XM_023288374.3","XP_023144142.2",2467
"111580569","XM_023288375.3","XP_023144143.2",2186
"111580566","XM_055013521.1","XP_054869496.1",2957
"111580566","XM_055013522.1","XP_054869497.1",2679
"111580566","XM_023288372.3","XP_023144140.2",2317
"111580560","XM_023288365.3","XP_023144133.1",1178
"111580571","XM_023288379.3","XP_023144147.2",1981
"111580571","XM_035956402.2","XP_035812295.2",1976
"111580563","XM_023288368.3","XP_023144136.2",1295
"111580568","XM_023288373.3","XP_023144141.3",2738
"111580562","XM_023288367.3","XP_023144135.2",2775
"111580572","XM_023288382.3","XP_023144150.1",3260
"111580572","XM_023288383.3","XP_023144151.1",1905
"111580572","XM_023288380.3","XP_023144148.1",1901
"111580572","XM_023288384.3","XP_023144152.1",3310
"111580572","XM_023288385.3","XP_023144153.1",2695
"111582433","XM_023291094.3","XP_023146862.1",3446
"111582429","XM_035957620.2","XP_035813513.1",4118
"111582429","XM_023291089.3","XP_023146857.1",4151
"111582434","XM_023291096.3","XP_023146864.1",2031
"111582430","XM_023291090.3","XP_023146858.1",1556
"111582430","XM_023291091.3","XP_023146859.1",1338
"111582435","XM_023291098.3","XP_023146866.2",3171
"111582435","XM_023291097.3","XP_023146865.2",3254
"111582428","XM_023291088.3","XP_023146856.1",5467
"111582432","XM_035957622.2","XP_035813515.1",2475
"111582432","XM_023291093.3","XP_023146861.1",2474
"111584652","XM_055013798.1","XP_054869773.1",14717
"111572528","XM_023276235.3","XP_023132003.2",5631
"111572518","XM_035950951.2","XP_035806844.2",2042
"111572518","XM_055013634.1","XP_054869609.1",1905
"111572519","XM_023276212.3","XP_023131980.2",1284
"111572519","XM_023276214.3","XP_023131982.2",1229
"111572519","XM_055013635.1","XP_054869610.1",1655
"111572515","XM_023276207.3","XP_023131975.1",2806
"111572515","XM_023276208.3","XP_023131976.1",2749
"111572523","XM_055013950.1","XP_054869925.1",2932
"111572523","XM_055013953.1","XP_054869928.1",2914
"111572523","XM_055013952.1","XP_054869927.1",3056
"111572523","XM_055013949.1","XP_054869924.1",3051
"111572523","XM_035950946.2","XP_035806839.2",2997
"111572523","XM_035950947.2","XP_035806840.2",2900
"111572523","XM_023276225.3","XP_023131993.2",3049
"111572523","XM_055013954.1","XP_054869929.1",2243
"111572511","XM_035950968.2","XP_035806861.2",1578
"111572530","XM_055013666.1","XP_054869641.1",5121
"129349694","XM_055013817.1","XP_054869792.1",5286
"111572510","XM_035950965.2","XP_035806858.2",1729
"111572510","XM_035950966.2","XP_035806859.2",1674
"111572531","XM_055013813.1","XP_054869788.1",3241
"111572531","XM_055013814.1","XP_054869789.1",3839
"111572532","XM_023276238.3","XP_023132006.3",6396
"111572506","XM_023276198.3","XP_023131966.2",2859
"111572506","XM_055013815.1","XP_054869790.1",2526
"111572512","XM_023276204.3","XP_023131972.2",2804
"111572533","XM_035950962.2","XP_035806855.2",1721
"111572533","XM_055013816.1","XP_054869791.1",2285
"111572509","XM_023276200.3","XP_023131968.1",6985
"111572504","XM_023276195.3","XP_023131963.2",3319
"111572508","XM_023276199.3","XP_023131967.2",2219
"111572534","XM_023276240.3","XP_023132008.2",3771
"111572534","XM_035950955.2","XP_035806848.2",3767
"111572535","XM_035950958.2","XP_035806851.2",2538
"111572505","XM_023276197.3","XP_023131965.2",2571
"129347280","XM_055013820.1","XP_054869795.1",3278
"129347280","XM_055013819.1","XP_054869794.1",2750
"111572537","XM_055013303.1","XP_054869278.1",3796
"111572537","XM_055013302.1","XP_054869277.1",1976
"111572537","XM_055013304.1","XP_054869279.1",2341
"111572522","XM_023276219.3","XP_023131987.1",828
"111572521","XM_023276218.3","XP_023131986.2",6413
"111572517","XM_023276210.3","XP_023131978.1",1732
"111572526","XM_023276231.3","XP_023131999.2",3184
"111572526","XM_023276232.3","XP_023132000.2",3145
"111572526","XM_023276233.3","XP_023132001.1",2965
"111572514","XM_023276206.3","XP_023131974.1",821
"111572513","XM_023276205.3","XP_023131973.1",8671
"118470726","XM_035950972.2","XP_035806865.1",2336
"111572527","XM_035950969.2","XP_035806862.1",2669
"111572520","XM_055013629.1","XP_054869604.1",5062
"111572525","XM_055013630.1","XP_054869605.1",1122
"111572525","XM_023276230.3","XP_023131998.1",1596
"111572525","XM_023276229.3","XP_023131997.1",1596
"111578592","XM_023285478.3","XP_023141246.1",10990
"111578592","XM_023285479.3","XP_023141247.1",10968
"111578586","XM_023285472.3","XP_023141240.1",5610
"111578588","XM_023285475.3","XP_023141243.1",1590
"111578588","XM_023285474.3","XP_023141242.1",1594
"111578588","XM_023285473.3","XP_023141241.1",1601
"111578588","XM_055013335.1","XP_054869310.1",1584
"111578593","XM_023285480.3","XP_023141248.1",1424
"111578589","XM_023285477.3","XP_023141245.2",4121
"111578585","XM_023285469.3","XP_023141237.1",7986
"111578585","XM_023285471.3","XP_023141239.1",7927
"111567735","XM_055013597.1","XP_054869572.1",4171
"111567740","XM_023269033.3","XP_023124801.2",3801
"111567738","XM_023269031.3","XP_023124799.3",5283
"111567738","XM_035947582.2","XP_035803475.2",5258
"111567737","XM_023269030.3","XP_023124798.2",586
"111567732","XM_023269023.3","XP_023124791.1",1594
"111567732","XM_055013405.1","XP_054869380.1",1723
"111567733","XM_023269024.2","XP_023124792.1",3243
"111567734","XM_023269026.3","XP_023124794.1",2400
"111567734","XM_035947585.2","XP_035803478.1",2388
"111567736","XM_023269028.3","XP_023124796.1",1236
"111580767","XM_023288651.3","XP_023144419.1",2419
"111580594","XM_035956416.2","XP_035812309.2",6405
"111580597","XM_023288414.3","XP_023144182.1",1091
"111580598","XM_023288415.3","XP_023144183.1",3142
"111580595","XM_023288410.3","XP_023144178.1",3205
"111574277","XM_023278786.3","XP_023134554.1",1096
"111572340","XM_055014002.1","XP_054869977.1",2393
"111572357","XM_023276004.3","XP_023131772.2",3393
"111572341","XM_023275982.3","XP_023131750.1",2692
"111572343","XM_023275983.3","XP_023131751.1",1825
"111572343","XM_055013593.1","XP_054869568.1",1241
"111572347","XM_023275992.3","XP_023131760.1",1908
"111572346","XM_023275991.3","XP_023131759.2",6313
"111572362","XM_055013891.1","XP_054869866.1",2357
"111572362","XM_055013892.1","XP_054869867.1",2336
"111572362","XM_055013893.1","XP_054869868.1",2332
"111572362","XM_055013894.1","XP_054869869.1",2251
"111572362","XM_055013896.1","XP_054869871.1",2227
"111572362","XM_055013898.1","XP_054869873.1",2311
"111572362","XM_055013895.1","XP_054869870.1",2230
"111572362","XM_055013897.1","XP_054869872.1",2206
"111572358","XM_055013327.1","XP_054869302.1",4313
"111572358","XM_055013326.1","XP_054869301.1",4315
"111572358","XM_023276005.3","XP_023131773.1",4493
"111572358","XM_023276006.3","XP_023131774.1",4496
"111572358","XM_023276009.3","XP_023131777.1",4294
"111572355","XM_023276002.3","XP_023131770.2",2192
"111572355","XM_023276001.3","XP_023131769.2",2192
"111572354","XM_035950823.2","XP_035806716.2",2031
"111572354","XM_023276000.3","XP_023131768.2",2199
"111572354","XM_035950822.2","XP_035806715.2",2563
"111572356","XM_023276003.3","XP_023131771.1",4578
"111572352","XM_035950818.2","XP_035806711.1",2308
"111572352","XM_023275996.3","XP_023131764.1",2265
"111572361","XM_023276012.3","XP_023131780.2",1115
"111572351","XM_023275995.3","XP_023131763.2",3787
"111572360","XM_023276010.3","XP_023131778.1",1077
"111572363","XM_035950820.2","XP_035806713.2",6710
"111572353","XM_023275997.3","XP_023131765.1",2879
"118470705","XM_035950819.2","XP_035806712.1",1261
"111584880","XM_055013622.1","XP_054869597.1",1742
"111584880","XM_055013623.1","XP_054869598.1",1632
"111572344","XM_035950812.2","XP_035806705.2",2320
"111572345","XM_035950832.2","XP_035806725.2",3299
"111572345","XM_023275985.3","XP_023131753.2",2923
"111572345","XM_023275987.3","XP_023131755.2",2691
"111572348","XM_023275993.3","XP_023131761.1",5961
"111572348","XM_055013675.1","XP_054869650.1",5970
"129349671","XM_055013667.1","XP_054869642.1",1178
"111563391","XM_023262449.3","XP_023118217.1",1620
"111563377","XM_023262426.3","XP_023118194.1",2101
"111563392","XM_055013668.1","XP_054869643.1",4527
"111563376","XM_023262425.3","XP_023118193.2",1427
"111563380","XM_023262433.3","XP_023118201.1",2254
"111563380","XM_055013655.1","XP_054869630.1",1537
"111563381","XM_023262434.3","XP_023118202.1",1488
"111563381","XM_023262435.3","XP_023118203.1",1395
"111563384","XM_023262438.3","XP_023118206.2",3391
"111563383","XM_023262437.2","XP_023118205.1",2895
"111563375","XM_023262424.3","XP_023118192.2",1985
"111563390","XM_023262448.3","XP_023118216.1",1566
"111563389","XM_023262447.3","XP_023118215.2",6000
"111563389","XM_055013763.1","XP_054869738.1",5786
"111563379","XM_035944542.2","XP_035800435.2",3135
"111563379","XM_023262427.3","XP_023118195.2",3269
"111563379","XM_023262432.3","XP_023118200.2",3266
"111563379","XM_023262430.3","XP_023118198.2",3266
"111563387","XM_023262442.3","XP_023118210.1",1829
"111563374","XM_023262423.3","XP_023118191.2",3317
"111563388","XM_023262445.3","XP_023118213.1",4411
"111563388","XM_035944541.2","XP_035800434.1",4531
"111563388","XM_023262444.3","XP_023118212.1",4516
"111563396","XM_023262456.3","XP_023118224.1",967
"111563396","XM_023262457.3","XP_023118225.1",980
"111563395","XM_023262454.3","XP_023118222.2",1653
"111563393","XM_023262451.3","XP_023118219.1",3491
"111563393","XM_035944537.2","XP_035800430.1",5562
"111563393","XM_035944535.2","XP_035800428.1",5482
"111563393","XM_055013686.1","XP_054869661.1",5446
"111563393","XM_035944538.2","XP_035800431.1",5366
"111563382","XM_023262436.3","XP_023118204.1",539
"111563386","XM_023262439.3","XP_023118207.1",4114
"111563386","XM_023262440.3","XP_023118208.1",4081
"111563386","XM_055013628.1","XP_054869603.1",4060
"111588531","XM_023298957.3","XP_023154725.1",1124
"111588529","XM_023298956.3","XP_023154724.1",862
"118469590","XM_035943206.2","XP_035799099.1",813
"111588526","XM_023298953.3","XP_023154721.2",2590
"111588528","XM_023298955.3","XP_023154723.2",1146
"111564199","XM_035945175.2","XP_035801068.2",2736
"111564219","XM_023263675.3","XP_023119443.2",1485
"111564218","XM_023263674.3","XP_023119442.1",4780
"111564218","XM_035945176.2","XP_035801069.1",3869
"111564254","XM_023263729.3","XP_023119497.2",2362
"111564200","XM_055013971.1","XP_054869946.1",3187
"111564200","XM_023263636.3","XP_023119404.2",3089
"111564200","XM_035945178.2","XP_035801071.2",3015
"111564200","XM_023263637.3","XP_023119405.2",2942
"111564200","XM_055013972.1","XP_054869947.1",3183
"111564198","XM_055013669.1","XP_054869644.1",2682
"111564202","XM_023263640.3","XP_023119408.2",1090
"111564197","XM_055013672.1","XP_054869647.1",1794
"111564204","XM_023263643.3","XP_023119411.1",922
"111564249","XM_023263722.3","XP_023119490.1",783
"111564248","XM_023263721.3","XP_023119489.1",4180
"111564221","XM_023263676.3","XP_023119444.2",6355
"111564221","XM_055013746.1","XP_054869721.1",6382
"111564221","XM_055013747.1","XP_054869722.1",6408
"111564221","XM_035945164.2","XP_035801057.2",6412
"111564221","XM_055013745.1","XP_054869720.1",6439
"111564259","XM_023263735.3","XP_023119503.2",1601
"111564210","XM_035945158.2","XP_035801051.2",6843
"111564210","XM_055013639.1","XP_054869614.1",6858
"111564210","XM_035945157.2","XP_035801050.2",6861
"111564210","XM_035945155.2","XP_035801048.2",6870
"111564210","XM_035945154.2","XP_035801047.2",6873
"111564210","XM_023263652.3","XP_023119420.2",6805
"111564210","XM_035945160.2","XP_035801053.2",6689
"111564210","XM_035945159.2","XP_035801052.2",6754
"111564210","XM_055013638.1","XP_054869613.1",6792
"111564210","XM_023263660.3","XP_023119428.2",6514
"111562958","XM_035944216.2","XP_035800109.1",4153
"111562958","XM_023261774.3","XP_023117542.1",3544
"111562954","XM_023261767.3","XP_023117535.1",2761
"111562952","XM_023261765.3","XP_023117533.1",10726
"111562953","XM_023261766.3","XP_023117534.1",2732
"111562955","XM_023261770.3","XP_023117538.2",1546
"111562955","XM_023261771.3","XP_023117539.1",1601
"111562957","XM_023261773.3","XP_023117541.2",4692
"111562956","XM_023261772.3","XP_023117540.1",2242
"111562944","XM_023261755.3","XP_023117523.1",1330
"111562945","XM_023261756.3","XP_023117524.2",3710
"111562946","XM_023261758.3","XP_023117526.2",2213
"111562947","XM_023261760.3","XP_023117528.1",3435
"111562947","XM_023261759.3","XP_023117527.1",3464
"111562948","XM_023261761.3","XP_023117529.3",4331
"111562949","XM_035944219.2","XP_035800112.1",4866
"111562949","XM_055013962.1","XP_054869937.1",2567
"111562950","XM_055013673.1","XP_054869648.1",960
"118470474","XM_035949444.2","XP_035805337.1",1307
"111570341","XM_023273047.3","XP_023128815.1",3020
"111572413","XM_035950853.2","XP_035806746.1",9793
